shipping_id,order_id,shipping_date,shipping_address,shipping_method
7046,8249,2024-03-31,Address_7046,Standard
7047,66414,2024-01-05,Address_7047,Standard
7048,130406,2024-05-17,Address_7048,Standard
7049,150263,2024-09-16,Address_7049,Standard
7050,92106,2024-05-03,Address_7050,Express
7051,112422,2024-12-18,Address_7051,Standard
7052,32226,2024-03-12,Address_7052,Standard
7053,12378,2024-05-14,Address_7053,Standard
7054,123291,2024-09-25,Address_7054,Standard
7055,64852,2024-02-18,Address_7055,Express
7056,42509,2024-08-24,Address_7056,Standard
7057,14705,2024-03-14,Address_7057,Express
7058,22522,2024-03-03,Address_7058,Express
7059,133293,2024-06-19,Address_7059,Standard
7060,72240,2024-11-19,Address_7060,Express
7061,139079,2024-02-29,Address_7061,Standard
7062,101994,2024-09-24,Address_7062,Standard
7063,54159,2024-03-07,Address_7063,Express
7064,76502,2024-03-13,Address_7064,Express
7065,89658,2024-06-30,Address_7065,Express
7066,68141,2024-10-26,Address_7066,Express
7067,10954,2024-12-08,Address_7067,Standard
7068,155311,2024-05-04,Address_7068,Standard
7069,113930,2024-07-20,Address_7069,Express
7070,135106,2024-08-09,Address_7070,Express
7071,130336,2024-12-06,Address_7071,Standard
7072,159693,2024-12-08,Address_7072,Express
7073,41225,2024-05-16,Address_7073,Standard
7074,21612,2024-10-03,Address_7074,Express
7075,36210,2024-05-26,Address_7075,Express
7076,29527,2024-07-29,Address_7076,Express
7077,166116,2024-10-30,Address_7077,Express
7078,74925,2024-10-07,Address_7078,Standard
7079,98808,2024-09-17,Address_7079,Express
7080,87809,2024-01-20,Address_7080,Express
7081,152667,2024-03-07,Address_7081,Standard
7082,61473,2024-07-14,Address_7082,Standard
7083,62881,2024-08-12,Address_7083,Standard
7084,102547,2024-05-16,Address_7084,Standard
7085,18697,2024-12-24,Address_7085,Standard
7086,70063,2024-09-09,Address_7086,Express
7087,21763,2024-11-30,Address_7087,Standard
7088,32968,2024-08-18,Address_7088,Express
7089,74111,2024-02-19,Address_7089,Standard
7090,37358,2024-06-12,Address_7090,Standard
7091,112747,2024-12-02,Address_7091,Express
7092,128855,2024-02-05,Address_7092,Express
7093,68613,2024-12-08,Address_7093,Express
7094,1906,2024-07-31,Address_7094,Standard
7095,51012,2024-01-19,Address_7095,Standard
7096,31860,2024-11-18,Address_7096,Express
7097,155838,2024-09-03,Address_7097,Standard
7098,61317,2024-01-24,Address_7098,Standard
7099,1628,2024-09-10,Address_7099,Express
7100,87098,2024-06-07,Address_7100,Standard
7101,93456,2024-10-11,Address_7101,Standard
7102,20246,2024-04-28,Address_7102,Standard
7103,58369,2024-06-27,Address_7103,Standard
7104,142408,2024-12-27,Address_7104,Express
7105,24993,2024-04-30,Address_7105,Express
7106,63925,2024-10-12,Address_7106,Standard
7107,15961,2024-02-12,Address_7107,Standard
7108,92274,2024-08-13,Address_7108,Express
7109,117705,2024-01-20,Address_7109,Express
7110,98805,2024-12-02,Address_7110,Express
7111,81735,2024-08-18,Address_7111,Express
7112,102558,2024-05-21,Address_7112,Express
7113,97669,2024-01-05,Address_7113,Express
7114,31143,2024-03-10,Address_7114,Express
7115,109280,2024-08-01,Address_7115,Express
7116,97374,2024-07-15,Address_7116,Express
7117,131435,2024-09-01,Address_7117,Standard
7118,79589,2024-08-20,Address_7118,Express
7119,90581,2024-03-15,Address_7119,Standard
7120,2052,2024-07-24,Address_7120,Standard
7121,78016,2024-07-31,Address_7121,Standard
7122,153730,2024-04-18,Address_7122,Express
7123,503,2024-01-03,Address_7123,Standard
7124,65914,2024-08-07,Address_7124,Standard
7125,115692,2024-12-10,Address_7125,Express
7126,134338,2024-02-07,Address_7126,Express
7127,90523,2024-02-29,Address_7127,Express
7128,134092,2024-02-04,Address_7128,Express
7129,64833,2024-12-24,Address_7129,Express
7130,127169,2024-06-27,Address_7130,Express
7131,5194,2024-01-15,Address_7131,Standard
7132,49070,2024-04-03,Address_7132,Express
7133,54283,2024-08-21,Address_7133,Express
7134,96252,2024-06-29,Address_7134,Express
7135,103807,2024-06-09,Address_7135,Standard
7136,116251,2024-02-16,Address_7136,Express
7137,56506,2024-09-18,Address_7137,Express
7138,154867,2024-05-26,Address_7138,Express
7139,125220,2024-07-14,Address_7139,Standard
7140,46737,2024-04-05,Address_7140,Standard
7141,79927,2024-09-06,Address_7141,Express
7142,87239,2024-01-15,Address_7142,Express
7143,155102,2024-02-24,Address_7143,Standard
7144,94282,2024-03-31,Address_7144,Express
7145,100074,2024-01-20,Address_7145,Standard
7146,52356,2024-08-07,Address_7146,Express
7147,142429,2024-01-05,Address_7147,Standard
7148,53312,2024-02-17,Address_7148,Standard
7149,77930,2024-04-09,Address_7149,Express
7150,26046,2024-01-15,Address_7150,Express
7151,18060,2024-10-04,Address_7151,Standard
7152,90454,2024-08-28,Address_7152,Standard
7153,133896,2024-01-07,Address_7153,Express
7154,95577,2024-09-04,Address_7154,Standard
7155,4176,2024-09-10,Address_7155,Standard
7156,165281,2024-02-11,Address_7156,Standard
7157,76118,2024-04-10,Address_7157,Standard
7158,151020,2024-08-07,Address_7158,Standard
7159,49090,2024-01-29,Address_7159,Standard
7160,39193,2024-12-01,Address_7160,Standard
7161,78429,2024-11-29,Address_7161,Express
7162,153464,2024-09-10,Address_7162,Express
7163,168113,2024-08-07,Address_7163,Express
7164,97762,2024-10-09,Address_7164,Standard
7165,124843,2024-04-24,Address_7165,Express
7166,67749,2024-01-13,Address_7166,Standard
7167,42060,2024-08-26,Address_7167,Express
7168,36928,2024-11-30,Address_7168,Express
7169,51396,2024-07-04,Address_7169,Express
7170,46355,2024-01-28,Address_7170,Standard
7171,27157,2024-02-26,Address_7171,Express
7172,12092,2024-03-28,Address_7172,Express
7173,151788,2024-02-20,Address_7173,Express
7174,159293,2024-05-13,Address_7174,Express
7175,131105,2024-10-21,Address_7175,Express
7176,166316,2024-05-27,Address_7176,Standard
7177,95671,2024-04-23,Address_7177,Express
7178,28192,2024-01-28,Address_7178,Standard
7179,47382,2024-01-22,Address_7179,Standard
7180,5028,2024-12-07,Address_7180,Express
7181,42111,2024-09-05,Address_7181,Standard
7182,152703,2024-12-22,Address_7182,Express
7183,131989,2024-02-23,Address_7183,Express
7184,55386,2024-05-17,Address_7184,Standard
7185,95933,2024-01-29,Address_7185,Express
7186,19254,2024-08-30,Address_7186,Standard
7187,558,2024-01-12,Address_7187,Standard
7188,118096,2024-01-24,Address_7188,Standard
7189,148100,2024-06-17,Address_7189,Express
7190,49627,2024-10-29,Address_7190,Standard
7191,169021,2024-07-16,Address_7191,Standard
7192,101672,2024-03-02,Address_7192,Standard
7193,27916,2024-04-17,Address_7193,Standard
7194,28872,2024-12-23,Address_7194,Standard
7195,54742,2024-02-24,Address_7195,Express
7196,80404,2024-12-15,Address_7196,Standard
7197,126730,2024-04-05,Address_7197,Express
7198,68477,2024-02-04,Address_7198,Standard
7199,167106,2024-01-08,Address_7199,Standard
7200,16001,2024-02-10,Address_7200,Standard
7201,138105,2024-06-28,Address_7201,Standard
7202,157356,2024-11-28,Address_7202,Standard
7203,19455,2024-08-07,Address_7203,Express
7204,117858,2024-01-25,Address_7204,Standard
7205,168224,2024-02-19,Address_7205,Standard
7206,119253,2024-09-13,Address_7206,Express
7207,115665,2024-03-19,Address_7207,Express
7208,130728,2024-03-11,Address_7208,Express
7209,71868,2024-04-28,Address_7209,Express
7210,82888,2024-01-21,Address_7210,Express
7211,13669,2024-09-17,Address_7211,Express
7212,70594,2024-05-31,Address_7212,Express
7213,141490,2024-05-03,Address_7213,Standard
7214,16764,2024-04-11,Address_7214,Express
7215,41188,2024-03-05,Address_7215,Standard
7216,95054,2024-09-04,Address_7216,Express
7217,28574,2024-04-15,Address_7217,Express
7218,52257,2024-01-21,Address_7218,Express
7219,119192,2024-02-12,Address_7219,Express
7220,103543,2024-12-02,Address_7220,Standard
7221,74182,2024-11-16,Address_7221,Standard
7222,117455,2024-07-15,Address_7222,Standard
7223,28071,2024-12-26,Address_7223,Standard
7224,9872,2024-07-28,Address_7224,Express
7225,88612,2024-01-18,Address_7225,Standard
7226,28221,2024-09-04,Address_7226,Express
7227,80352,2024-08-19,Address_7227,Express
7228,3110,2024-09-04,Address_7228,Standard
7229,15178,2024-04-17,Address_7229,Standard
7230,1014,2024-08-30,Address_7230,Express
7231,43749,2024-09-29,Address_7231,Standard
7232,80300,2024-06-06,Address_7232,Express
7233,14745,2024-10-06,Address_7233,Standard
7234,130454,2024-06-12,Address_7234,Standard
7235,101492,2024-12-13,Address_7235,Standard
7236,72920,2024-04-02,Address_7236,Express
7237,47326,2024-08-11,Address_7237,Express
7238,83132,2024-04-28,Address_7238,Standard
7239,9298,2024-03-25,Address_7239,Express
7240,47033,2024-02-22,Address_7240,Standard
7241,124576,2024-06-14,Address_7241,Standard
7242,157421,2024-04-08,Address_7242,Standard
7243,60783,2024-11-12,Address_7243,Standard
7244,101639,2024-09-22,Address_7244,Express
7245,75591,2024-06-19,Address_7245,Standard
7246,40621,2024-09-26,Address_7246,Standard
7247,81257,2024-09-09,Address_7247,Standard
7248,20679,2024-10-22,Address_7248,Standard
7249,12981,2024-06-30,Address_7249,Express
7250,42988,2024-03-26,Address_7250,Standard
7251,19808,2024-12-17,Address_7251,Standard
7252,61472,2024-06-09,Address_7252,Standard
7253,44394,2024-01-01,Address_7253,Express
7254,40520,2024-04-23,Address_7254,Standard
7255,76007,2024-07-29,Address_7255,Express
7256,82558,2024-03-12,Address_7256,Express
7257,70885,2024-06-18,Address_7257,Express
7258,100686,2024-11-18,Address_7258,Express
7259,46352,2024-11-25,Address_7259,Express
7260,84721,2024-11-26,Address_7260,Standard
7261,150474,2024-02-16,Address_7261,Express
7262,32907,2024-02-21,Address_7262,Express
7263,122053,2024-07-29,Address_7263,Express
7264,142252,2024-11-05,Address_7264,Express
7265,148033,2024-04-26,Address_7265,Standard
7266,15054,2024-08-24,Address_7266,Standard
7267,35370,2024-05-04,Address_7267,Express
7268,29239,2024-01-04,Address_7268,Express
7269,92450,2024-01-02,Address_7269,Standard
7270,64257,2024-10-19,Address_7270,Express
7271,95880,2024-05-22,Address_7271,Express
7272,93816,2024-03-05,Address_7272,Express
7273,7888,2024-12-25,Address_7273,Express
7274,25496,2024-05-13,Address_7274,Standard
7275,160154,2024-11-11,Address_7275,Express
7276,66739,2024-01-11,Address_7276,Express
7277,137417,2024-03-25,Address_7277,Express
7278,111835,2024-09-11,Address_7278,Standard
7279,94630,2024-02-04,Address_7279,Standard
7280,138508,2024-12-30,Address_7280,Express
7281,37801,2024-02-27,Address_7281,Standard
7282,50049,2024-02-12,Address_7282,Express
7283,97350,2024-09-29,Address_7283,Express
7284,128362,2024-05-16,Address_7284,Standard
7285,125546,2024-02-14,Address_7285,Standard
7286,70862,2024-08-05,Address_7286,Standard
7287,148531,2024-04-29,Address_7287,Standard
7288,134032,2024-01-15,Address_7288,Express
7289,29816,2024-10-25,Address_7289,Express
7290,93524,2024-06-06,Address_7290,Standard
7291,127513,2024-10-25,Address_7291,Express
7292,876,2024-10-18,Address_7292,Express
7293,3776,2024-03-05,Address_7293,Express
7294,71223,2024-08-14,Address_7294,Standard
7295,54952,2024-02-20,Address_7295,Express
7296,875,2024-02-14,Address_7296,Express
7297,15040,2024-02-07,Address_7297,Express
7298,6358,2024-10-06,Address_7298,Express
7299,24883,2024-04-03,Address_7299,Express
7300,71547,2024-08-29,Address_7300,Express
7301,119925,2024-09-05,Address_7301,Standard
7302,127881,2024-10-29,Address_7302,Standard
7303,32217,2024-07-27,Address_7303,Express
7304,63634,2024-05-29,Address_7304,Express
7305,147731,2024-09-21,Address_7305,Standard
7306,122495,2024-10-30,Address_7306,Express
7307,56687,2024-02-25,Address_7307,Standard
7308,86541,2024-04-15,Address_7308,Express
7309,73342,2024-09-02,Address_7309,Express
7310,81817,2024-01-26,Address_7310,Standard
7311,91178,2024-10-31,Address_7311,Express
7312,26710,2024-02-19,Address_7312,Express
7313,156373,2024-08-05,Address_7313,Express
7314,128150,2024-01-29,Address_7314,Express
7315,3716,2024-09-13,Address_7315,Express
7316,32018,2024-02-10,Address_7316,Standard
7317,152459,2024-09-08,Address_7317,Express
7318,82429,2024-11-06,Address_7318,Express
7319,88100,2024-04-24,Address_7319,Express
7320,100093,2024-12-29,Address_7320,Express
7321,114217,2024-12-16,Address_7321,Standard
7322,2321,2024-09-11,Address_7322,Express
7323,114000,2024-08-19,Address_7323,Standard
7324,142017,2024-08-18,Address_7324,Express
7325,97761,2024-07-31,Address_7325,Standard
7326,159369,2024-03-20,Address_7326,Standard
7327,114035,2024-12-11,Address_7327,Standard
7328,106107,2024-10-23,Address_7328,Express
7329,84196,2024-07-06,Address_7329,Standard
7330,21372,2024-12-05,Address_7330,Standard
7331,156325,2024-06-07,Address_7331,Express
7332,73265,2024-03-14,Address_7332,Express
7333,167136,2024-04-15,Address_7333,Express
7334,42906,2024-08-15,Address_7334,Standard
7335,162532,2024-10-30,Address_7335,Express
7336,109074,2024-04-30,Address_7336,Standard
7337,90828,2024-09-07,Address_7337,Express
7338,38365,2024-10-30,Address_7338,Standard
7339,27846,2024-08-18,Address_7339,Express
7340,61920,2024-06-23,Address_7340,Express
7341,139505,2024-08-15,Address_7341,Standard
7342,1536,2024-03-16,Address_7342,Express
7343,24275,2024-10-19,Address_7343,Standard
7344,158687,2024-05-09,Address_7344,Express
7345,99634,2024-09-14,Address_7345,Standard
7346,158729,2024-09-03,Address_7346,Express
7347,85927,2024-06-15,Address_7347,Express
7348,48554,2024-06-16,Address_7348,Express
7349,42098,2024-01-18,Address_7349,Standard
7350,107504,2024-09-27,Address_7350,Standard
7351,166708,2024-12-02,Address_7351,Express
7352,150549,2024-09-25,Address_7352,Standard
7353,161579,2024-02-11,Address_7353,Express
7354,168396,2024-10-23,Address_7354,Standard
7355,89248,2024-11-26,Address_7355,Express
7356,92976,2024-08-13,Address_7356,Express
7357,135313,2024-04-19,Address_7357,Standard
7358,10687,2024-07-28,Address_7358,Standard
7359,121082,2024-05-05,Address_7359,Express
7360,158802,2024-07-24,Address_7360,Express
7361,166340,2024-06-28,Address_7361,Standard
7362,111588,2024-09-29,Address_7362,Express
7363,159997,2024-02-09,Address_7363,Express
7364,155387,2024-07-11,Address_7364,Standard
7365,6169,2024-10-22,Address_7365,Standard
7366,36267,2024-07-13,Address_7366,Standard
7367,16525,2024-04-03,Address_7367,Express
7368,161902,2024-07-22,Address_7368,Standard
7369,38995,2024-04-22,Address_7369,Standard
7370,32024,2024-11-04,Address_7370,Standard
7371,110319,2024-12-16,Address_7371,Standard
7372,150673,2024-02-12,Address_7372,Standard
7373,10435,2024-03-15,Address_7373,Express
7374,90398,2024-01-06,Address_7374,Standard
7375,145817,2024-05-20,Address_7375,Standard
7376,18519,2024-05-12,Address_7376,Express
7377,8279,2024-06-08,Address_7377,Express
7378,12135,2024-10-23,Address_7378,Standard
7379,18672,2024-06-05,Address_7379,Standard
7380,103414,2024-08-08,Address_7380,Standard
7381,100571,2024-04-24,Address_7381,Express
7382,131895,2024-03-23,Address_7382,Express
7383,83025,2024-03-05,Address_7383,Standard
7384,73252,2024-01-13,Address_7384,Standard
7385,28864,2024-11-25,Address_7385,Express
7386,98687,2024-07-27,Address_7386,Express
7387,79750,2024-01-16,Address_7387,Express
7388,19952,2024-10-21,Address_7388,Express
7389,38614,2024-02-17,Address_7389,Standard
7390,97842,2024-10-07,Address_7390,Standard
7391,20974,2024-10-21,Address_7391,Standard
7392,2748,2024-04-25,Address_7392,Standard
7393,19210,2024-11-21,Address_7393,Standard
7394,137244,2024-05-13,Address_7394,Express
7395,51760,2024-11-02,Address_7395,Standard
7396,158815,2024-02-12,Address_7396,Standard
7397,59102,2024-11-10,Address_7397,Standard
7398,143454,2024-01-01,Address_7398,Standard
7399,33838,2024-04-25,Address_7399,Standard
7400,144722,2024-07-31,Address_7400,Express
7401,150695,2024-01-15,Address_7401,Standard
7402,145453,2024-06-18,Address_7402,Express
7403,5506,2024-08-03,Address_7403,Standard
7404,116880,2024-12-17,Address_7404,Express
7405,2749,2024-07-18,Address_7405,Express
7406,49424,2024-11-12,Address_7406,Standard
7407,107813,2024-05-29,Address_7407,Standard
7408,37554,2024-01-10,Address_7408,Standard
7409,154176,2024-01-01,Address_7409,Standard
7410,356,2024-10-08,Address_7410,Standard
7411,85352,2024-12-24,Address_7411,Standard
7412,154423,2024-05-11,Address_7412,Express
7413,151998,2024-01-03,Address_7413,Standard
7414,82066,2024-03-15,Address_7414,Express
7415,13911,2024-07-28,Address_7415,Express
7416,4252,2024-01-20,Address_7416,Standard
7417,117101,2024-08-14,Address_7417,Express
7418,153253,2024-05-31,Address_7418,Standard
7419,147430,2024-07-17,Address_7419,Express
7420,24780,2024-12-21,Address_7420,Standard
7421,121268,2024-04-23,Address_7421,Standard
7422,85769,2024-03-02,Address_7422,Standard
7423,155861,2024-10-15,Address_7423,Express
7424,146836,2024-06-12,Address_7424,Express
7425,65882,2024-12-23,Address_7425,Express
7426,101555,2024-11-23,Address_7426,Express
7427,55246,2024-08-12,Address_7427,Standard
7428,145199,2024-01-14,Address_7428,Standard
7429,14480,2024-04-02,Address_7429,Express
7430,151216,2024-08-16,Address_7430,Express
7431,157533,2024-05-06,Address_7431,Express
7432,87923,2024-03-23,Address_7432,Standard
7433,21206,2024-05-05,Address_7433,Express
7434,34510,2024-04-24,Address_7434,Express
7435,24642,2024-12-11,Address_7435,Express
7436,38291,2024-10-16,Address_7436,Express
7437,104746,2024-06-19,Address_7437,Standard
7438,110905,2024-02-09,Address_7438,Standard
7439,91068,2024-09-13,Address_7439,Standard
7440,134498,2024-05-19,Address_7440,Express
7441,164924,2024-02-17,Address_7441,Express
7442,91786,2024-01-16,Address_7442,Standard
7443,34566,2024-07-31,Address_7443,Express
7444,118183,2024-07-06,Address_7444,Express
7445,131351,2024-09-22,Address_7445,Standard
7446,168581,2024-08-23,Address_7446,Express
7447,141218,2024-08-16,Address_7447,Standard
7448,157828,2024-02-18,Address_7448,Standard
7449,81476,2024-02-22,Address_7449,Express
7450,41791,2024-04-29,Address_7450,Standard
7451,115981,2024-06-30,Address_7451,Standard
7452,164361,2024-05-05,Address_7452,Express
